,appid,2d,action,adventure,atmospheric,building,choices_matter,class_based,co_op,comedy,competitive,crafting,crime,dark_fantasy,dinosaurs,driving,exploration,fps,fantasy,first_person,free_to_play,funny,great_soundtrack,heist,horror,moba,mature,military,mod,moddable,multiplayer,multiple_endings,online_co_op,open_world,physics,pixel_graphics,post_apocalyptic,psychological_horror,pvp,rpg,racing,sandbox,shooter,simulation,singleplayer,story_rich,strategy,survival,tactical,team_based,third_person,third_person_shooter,trading,war,zombies,e_sports
110,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,3480,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
113,3483,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,3540,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
120,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
121,3570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3590,217,0,56,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,126,149,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,361,0,484,101,86,0,0,0,0,0,545,0
124,3600,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,3620,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
127,3700,0,86,0,0,0,0,0,19,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,37,0,47,0,0,0,0,0,36,49,0,29,0,0
128,3710,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0
129,3720,0,0,0,0,23,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,78,100,0,175,0,0,0,0,0,0,0,0,0
130,3730,0,88,0,20,0,0,0,0,0,0,0,0,0,0,0,0,101,0,35,0,0,0,0,72,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,57,0,34,0,0,0,0,0,0,0,0,0,0,0
131,3800,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,12,0,0,0,0
132,3810,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,26,5,0,0,0,0
133,3820,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,21,5,0,0,0,0
134,3830,0,325,398,0,0,0,0,0,445,0,0,0,0,0,0,89,0,0,0,0,237,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,110,0,0,0,0,283,0,0,0,0,0
135,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,52,83,0,0,0,0,0,0,0,0,0,0,0,0,30,69,0,234,0,17,0,0,0,0,18,0,0
136,3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,40,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,37,65,0,192,0,0,0,0,0,0,0,0,0
137,3920,0,48,100,13,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,127,0,74,0,0,96,0,66,0,0,0,0,0,30,0,0,0
138,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
139,3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,41,0,0,0,0,0,0,0,0,0
140,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,75,0,0,0,0,0,0,0,0,0
141,4000,0,4459,3736,0,6938,0,0,6006,5987,0,0,0,0,0,0,0,4823,0,5940,0,8805,0,0,0,0,0,0,5894,7223,9901,0,4855,0,4825,0,0,0,0,0,0,11796,4213,5244,4785,0,0,0,0,0,0,0,0,0,0,0
142,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
144,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
145,4300,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,4420,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,25,0,0,0,0,0,0,0,0,0
148,4470,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,4500,0,508,225,962,0,0,0,0,0,0,0,0,0,0,0,0,757,0,282,0,0,0,0,334,0,0,0,0,244,0,0,0,865,0,0,877,0,0,425,0,0,348,0,272,0,0,652,0,0,0,0,0,0,0,0
150,4520,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,34,0,12,0,0,0,0,0,0,0
151,4530,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,0,0,0,0,0,0,0
152,4560,0,244,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,90,249,0,0,0,0,0,0,0,0,0,0,0,0,65,211,0,491,0,229,27,0,0,0,166,0,0
153,4570,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,74,7,225,0,82,0,0,0,0,33,0,0
154,4580,0,32,13,26,0,0,0,16,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,225,0,27,0,0,0,0,36,0,0
155,4700,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,114,0,116,142,0,0,0,0,0,0,0,0,0,0,45,0,76,157,0,450,0,185,0,0,0,0,197,0,0
156,4720,0,97,0,81,0,0,0,0,0,0,0,44,0,0,0,0,40,0,77,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,7,0,36,9,0,14,0,0,0,0,0,0,0,0
157,4760,0,46,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,101,125,0,0,0,0,0,0,0,0,0,0,0,0,34,114,0,437,0,164,0,0,0,0,130,0,0
158,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,66,0,0,0,0,0,0,0,0,0
159,4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,52,59,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,158,0,0,0,0,0,0,21,0,0
160,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
161,4850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
162,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
163,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
164,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
165,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,4920,0,426,44,98,0,0,0,166,0,237,0,0,0,0,0,0,507,0,119,0,0,0,0,0,0,0,0,0,163,539,0,90,0,0,0,0,0,0,0,0,0,178,0,0,0,533,0,148,447,0,0,0,0,0,0
167,6000,0,330,94,110,0,0,0,74,0,0,0,0,0,0,0,0,328,0,146,0,0,118,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,179,0,208,0,62,0,257,91,0,0,0,66,0,0
168,6010,5,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,22,0,0,0,0,0,8,0,0,0,0,0
169,6020,0,191,76,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,57,0,0,33,0,0,0,0,0,0,81,106,0,0,0,0,0,0,0,0,49,0,0,75,0,86,0,0,0,0,0,107,43,0,0,0,0
170,6030,0,144,41,10,0,0,0,0,0,0,0,0,0,0,0,0,80,0,36,0,0,40,0,0,0,0,0,0,11,77,0,0,0,0,0,0,0,0,0,0,0,55,0,50,41,0,0,0,0,69,45,0,0,0,0
171,6040,0,0,110,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,23,25,0,0,0,0,11,0,0,0,0,0
172,6060,0,707,161,0,0,0,0,206,0,0,0,0,0,0,0,0,518,0,403,0,0,181,0,0,0,0,290,0,310,626,0,0,0,0,0,0,0,0,0,0,0,585,0,350,0,204,0,209,0,300,604,0,0,0,0
173,6080,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,34,8,0,24,0,0,0,0,0,0,0,0,0
174,6090,0,26,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0
175,6120,61,108,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
176,6200,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,31,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,39,30,0,91,0,23,0,0,0,0,0,0,0
177,6210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,24,0,0,0,0,0,0,0,0,0
178,6220,0,32,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,29,27,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,162,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
179,6250,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,47,0,0,0,0,0,0,0,0,0
180,6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
181,6300,0,0,144,13,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,51,89,0,0,0,0,50,0,0,0,0,0
182,6310,0,25,211,30,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,48,152,0,0,0,0,7,0,0,0,0,0
183,6370,0,59,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,105,0,0,0,0,54,0,0,0,0,52,0,0,0,0,0,0,0,41,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,6400,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
185,6420,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,36,25,0,59,0,18,0,0,0,0,0,0,0
186,6510,0,76,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16,54,0,0,0,0
187,6550,0,174,44,29,0,0,0,0,17,0,0,0,0,0,0,0,0,39,0,0,15,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,32,0,0,0,0,51,0,0,0,0,0
188,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,6800,0,62,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,78,0,57,0,0,0,0,0,0,0
190,6810,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,33,0,0,0,0,0,0,0
191,6830,0,74,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,91,0,0,0,0,0,0,0
192,6840,0,55,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,49,0,0,0,0,0,0,0
193,6850,0,113,15,0,0,0,0,0,0,0,0,6,0,0,0,0,16,0,10,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,0,51,0,0,0,0,0,67,0,0,0,0,0
194,6860,0,224,0,44,0,0,0,0,0,0,0,41,0,0,0,0,0,0,34,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,0,139,0,30,0,0,0,142,70,0,0,0,0
195,6870,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,26,0,0,0,0,0,0,15,0,0
196,6880,0,124,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,117,0,0,0,0,0,0,0,47,59,0,48,0,0,0,0,0,58,36,0,0,0,0
197,6900,0,104,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,46,0,0,0,0,0,38,18,0,0,0,0
198,6910,0,377,0,169,0,0,0,0,0,0,0,0,0,0,0,0,509,0,191,0,0,225,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,683,0,0,103,0,344,236,0,0,0,0,0,0,0,0,0,0
199,6920,0,118,9,21,0,0,0,0,0,0,0,0,0,0,0,0,111,0,40,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,30,0,88,25,0,0,0,0,0,0,0,0,0,0
200,6980,0,110,46,115,0,0,0,0,0,0,0,0,37,0,0,0,0,52,93,0,0,0,0,56,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,51,62,0,0,0,0,70,0,0,0,0,0
201,7000,0,126,128,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,41,0,0,0,0,0,71,24,0,0,0,0
202,7010,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
203,7020,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,20,0,0,0,0
204,7110,0,59,27,15,0,28,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,31,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,159,0,0,0,0,63,89,0,0,0,0,68,0,0,0,0,0
205,7200,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,131,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
206,7210,0,0,63,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
207,7220,0,0,44,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
208,7260,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,7340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,7510,0,98,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,32,0,0,0,0,0,11,0,0,0,0,0
211,7520,0,50,62,0,0,0,0,64,0,0,61,0,39,0,0,92,0,146,0,0,0,35,0,0,0,0,0,0,0,74,0,0,195,0,0,0,0,0,249,0,0,0,0,88,56,0,0,0,0,109,0,0,0,0,0
212,7530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
213,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,60,26,0,101,0,0,0,0,0,0,0,0,0
214,7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,45,0,0,0,0,0,0,0,0,0
215,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,57,0,0,0,0,0,0,0,0,0
216,7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,88,0,51,0,0,0,0,0,0,0
217,7660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,0,78,0,43,0,0,0,0,0,0,0
218,7670,0,819,333,829,0,0,0,0,0,0,0,0,0,0,0,0,1072,0,507,0,0,153,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,474,0,731,770,0,0,0,0,0,0,0,0,0,0
219,7730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,38,0,0,0,0,0,0,0,0,0
220,7760,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,93,0,202,0,117,0,0,0,0,0,0,0
221,7770,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,29,0,0,0,0,16,0,0,0,0
222,7830,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,62,20,42,70,0,0,0,0,0,0,0,0,0,0,0,14,38,32,0,183,0,77,0,0,0,0,47,0,0
223,7840,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
224,7860,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,21,0
225,7940,0,447,0,74,0,0,0,78,0,59,0,0,0,0,0,0,500,0,248,0,0,97,0,0,0,0,180,0,68,411,0,0,0,0,0,0,0,113,0,0,0,293,0,237,88,0,0,0,0,0,0,0,176,48,0
226,8000,0,133,132,0,0,0,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,41,0,0,0,0,0,81,21,0,0,0,0
227,8080,0,96,9,23,0,0,0,38,0,0,0,47,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,0,0,40,0,16,27,0,0,0,0,30,49,0,0,0,0
228,8100,0,28,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
